order_id,customer_name,email,order_date,product,category,price,quantity,country,sales_channel,payment_type,order_status,discount_applied,customer_age,newsletter_signup
5378,Harper Conti,harper.conti33gmail.com,2024.05.27,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5379,Aisha Weber,aisha.weber55@@hotmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5380,Leo Romano,leo.romano90 @gmail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5381,Jonah Silva,jonah.silva44gmail.com,2024.06.03,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5382,Elena Conti,elena.conti55@@mail.com,2024.05.28,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5383,Marco Weber,marco.weber90 @gmail.com,01/06/2024,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5384,Isla Silva,isla.silva33gmail.com,2024.05.26,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5385,Jonas Conti,jonas.conti44@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5386,Ava Novak,ava.novak90 @mail.com,2024.05.29,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5387,Daniel Weber,daniel.weber33gmail.com,2024.06.02,Trainers,Accessories,£29.99,3,GB,Instagram,Apple Pay,Refunded,Y,27,no
5388,Harper Silva,harper.silva55@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,uk,Facebook,Google Pay,Pending,No,unknown,FALSE
5389,Aisha Conti,aisha.conti90 @mail.com,2024.06.03,Running Shoes,Clothing,N/A,-1,United Kingdom,Email,Card,Completed,TRUE,22,TRUE
5390,Leo Weber,leo.weber44gmail.com,2024.05.25,Cap,Clothing,£45,2,uk,Instagram,PayPal,Cancelled,N,unknown,no
5391,Jonah Romano,jonah.romano55@@gmail.com,2024.06.01,Hoodie,Footwear,29.99,3,GB,TikTok,Google Pay,Completed,TRUE,27,TRUE
5392,Elena Silva,elena.silva90 @gmail.com,2024.05.28,Denim Jacket,Accessories,N/A,0,uk,Email,Card,Refunded,Y,,FALSE
5393,Marco Conti,marco.conti33gmail.com,2024.06.04,Trainers,Clothing,£29.99,1,U.K.,Instagram,Apple Pay,Pending,TRUE,22,no
5394,Isla Weber,isla.weber44@@hotmail.com,2024.05.26,Graphic Tee,Footwear,29.99,2,GB,Facebook,Google Pay,Completed,N,unknown,TRUE
5395,Jonas Silva,jonas.silva90 @mail.com,2024.06.03,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,TRUE,27,FALSE
5396,Ava Romano,ava.romano55gmail.com,2024.05.29,Cap,Footwear,£55,3,United Kingdom,Instagram,PayPal,Pending,Y,unknown,no
5397,Daniel Novak,daniel.novak44@@gmail.com,2024.06.02,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,22,TRUE
5398,Harper Petrov,harper.petrov90 @mail.com,2024.05.27,Denim Jacket,Clothing,N/A,0,GB,Instagram,Card,Completed,N,,FALSE
5399,Aisha Silva,aisha.silva44gmail.com,2024.06.04,Trainers,Accessories,£29.99,2,uk,Facebook,PayPal,Cancelled,TRUE,unknown,no
5400,Leo Conti,leo.conti90@@gmail.com,2024.05.26,Graphic Tee,Footwear,29.99,3,U.K.,Email,Google Pay,Completed,Y,27,TRUE
5401,Jonah Weber,jonah.weber33 @mail.com,2024.06.01,Running Shoes,Clothing,N/A,-1,uk,Instagram,Card,Refunded,No,unknown,FALSE
5402,Elena Romano,elena.romano55gmail.com,2024.05.28,Cap,Clothing,£45,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5403,Marco Silva,marco.silva44@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,1,uk,Email,Google Pay,Completed,N,unknown,TRUE
5404,Isla Conti,isla.conti90 @gmail.com,2024.05.27,Denim Jacket,Accessories,N/A,2,United Kingdom,Instagram,Card,Cancelled,TRUE,,FALSE
5405,Jonas Weber,jonas.weber44gmail.com,2024.06.04,Trainers,Clothing,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5406,Ava Silva,ava.silva33@@mail.com,2024.05.25,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Pending,TRUE,unknown,FALSE
5407,Daniel Conti,daniel.conti90gmail.com,2024.06.02,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Completed,N,22,TRUE
5408,Harper Novak,harper.novak44 @mail.com,2024.05.29,Cap,Footwear,£55,2,U.K.,Email,PayPal,Cancelled,TRUE,unknown,no
5409,Aisha Weber,aisha.weber33gmail.com,2024.06.03,Hoodie,Accessories,29.99,3,GB,Instagram,Google Pay,Completed,Y,27,TRUE
5410,Leo Romano,leo.romano44@@gmail.com,2024.05.26,Denim Jacket,Clothing,N/A,1,uk,Email,Card,Refunded,TRUE,,FALSE
5411,Jonah Silva,jonah.silva55 @mail.com,2024.06.04,Trainers,Accessories,£29.99,0,United Kingdom,Instagram,Apple Pay,Pending,N,unknown,no
5412,Elena Conti,elena.conti33gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,uk,Facebook,Google Pay,Completed,TRUE,22,TRUE
5413,Marco Weber,marco.weber44@@hotmail.com,2024.06.01,Running Shoes,Clothing,N/A,-1,GB,Email,Card,Cancelled,Y,unknown,FALSE
5414,Isla Silva,isla.silva90 @gmail.com,2024.05.27,Cap,Clothing,£45,3,uk,Instagram,PayPal,Refunded,TRUE,27,no
5415,Jonas Conti,jonas.conti33gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5416,Ava Novak,ava.novak55@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5417,Daniel Weber,daniel.weber90gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5418,Harper Silva,harper.silva33 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5419,Aisha Conti,aisha.conti44gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5420,Leo Weber,leo.weber55@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5421,Jonah Romano,jonah.romano90 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5422,Elena Silva,elena.silva44gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5423,Marco Conti,marco.conti55@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5424,Isla Weber,isla.weber33 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5425,Jonas Silva,jonas.silva90gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5426,Ava Romano,ava.romano33@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5427,Daniel Novak,daniel.novak55gmail.com,2024.06.02,H,,,,,,,,,,
5428,Harper Petrov,harper.petrov33 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5429,Aisha Silva,aisha.silva55gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5430,Leo Conti,leo.conti44@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5431,Jonah Weber,jonah.weber90 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5432,Elena Romano,elena.romano33gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5433,Marco Silva,marco.silva55@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5434,Isla Conti,isla.conti33 @gmail.com,2024.05.26,Denim Jacket,Clothing,N/A,0,United Kingdom,Instagram,Card,Completed,N,unknown,TRUE
5435,Jonas Weber,jonas.weber55gmail.com,2024.06.03,Trainers,Accessories,£29.99,2,uk,Facebook,PayPal,Cancelled,TRUE,22,no
5436,Ava Silva,ava.silva44@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,GB,Email,Google Pay,Completed,Y,unknown,TRUE
5437,Daniel Conti,daniel.conti33gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,No,27,FALSE
5438,Harper Novak,harper.novak55 @mail.com,2024.05.27,Cap,Clothing,£45,1,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5439,Aisha Weber,aisha.weber90gmail.com,2024.06.04,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,22,TRUE
5440,Leo Romano,leo.romano33@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,3,GB,Facebook,Card,Refunded,TRUE,,FALSE
5441,Isla Novak,isla.novak22@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5442,Jonas Petrov,jonas.petrov90 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5443,Ava Conti,ava.conti33gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5444,Daniel Weber,daniel.weber55@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5445,Harper Silva,harper.silva22 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5446,Aisha Romano,aisha.romano44gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5447,Leo Keller,leo.keller55@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5448,Jonah Novak,jonah.novak33 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5449,Elena Weber,elena.weber90gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5450,Marco Silva,marco.silva22@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5451,Isla Conti,isla.conti90 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5452,Jonas Weber,jonas.weber22gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5453,Ava Silva,ava.silva55@@mail.com,2024.05.26,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Completed,TRUE,unknown,FALSE
5454,Daniel Conti,daniel.conti22gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Completed,N,22,TRUE
5455,Harper Novak,harper.novak90 @mail.com,2024.05.29,Cap,Clothing,£45,2,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5456,Aisha Weber,aisha.weber22gmail.com,2024.06.04,Hoodie,Footwear,29.99,3,uk,Email,Google Pay,Completed,N,22,TRUE
5457,Leo Romano,leo.romano22@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5458,Jonah Silva,jonah.silva22 @mail.com,2024.06.03,Trainers,Clothing,£29.99,0,uk,Instagram,Apple Pay,Pending,N,unknown,no
5459,Elena Conti,elena.conti22gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5460,Marco Weber,marco.weber22@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5461,Isla Silva,isla.silva22 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5462,Jonas Conti,jonas.conti22gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5463,Ava Novak,ava.novak22@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5464,Daniel Weber,daniel.weber22gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5465,Harper Silva,harper.silva22 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5466,Aisha Conti,aisha.conti22gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5467,Leo Weber,leo.weber22@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5468,Jonah Romano,jonah.romano22 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5469,Elena Silva,elena.silva22gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5470,Marco Conti,marco.conti22@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5471,Isla Weber,isla.weber22 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5472,Jonas Silva,jonas.silva22gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5473,Ava Romano,ava.romano22@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5474,Daniel Novak,daniel.novak22gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5475,Harper Petrov,harper.petrov22 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5476,Aisha Silva,aisha.silva22gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5477,Leo Conti,leo.conti22@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5478,Jonah Weber,jonah.weber22 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5479,Elena Romano,elena.romano22gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5480,Marco Silva,marco.silva22@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5481,Isla Novak,isla.novak44@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5482,Jonas Petrov,jonas.petrov55 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5483,Ava Conti,ava.conti44gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5484,Daniel Weber,daniel.weber66@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5485,Harper Silva,harper.silva44 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5486,Aisha Romano,aisha.romano55gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5487,Leo Keller,leo.keller66@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5488,Jonah Novak,jonah.novak44 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5489,Elena Weber,elena.weber66gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5490,Marco Silva,marco.silva33@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5491,Isla Conti,isla.conti66 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5492,Jonas Weber,jonas.weber66gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5493,Ava Silva,ava.silva66@@mail.com,2024.05.26,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Completed,TRUE,unknown,FALSE
5494,Daniel Conti,daniel.conti66gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Completed,N,22,TRUE
5495,Harper Novak,harper.novak66 @mail.com,2024.05.29,Cap,Clothing,£45,2,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5496,Aisha Weber,aisha.weber66gmail.com,2024.06.04,Hoodie,Footwear,29.99,3,uk,Email,Google Pay,Completed,N,22,TRUE
5497,Leo Romano,leo.romano66@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5498,Jonah Silva,jonah.silva66 @mail.com,2024.06.03,Trainers,Clothing,£29.99,0,uk,Instagram,Apple Pay,Pending,N,unknown,no
5499,Elena Conti,elena.conti66gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5500,Marco Weber,marco.weber66@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5501,Isla Silva,isla.silva66 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5502,Jonas Conti,jonas.conti66gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5503,Ava Novak,ava.novak66@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5504,Daniel Weber,daniel.weber77gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5505,Harper Silva,harper.silva77 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5506,Aisha Conti,aisha.conti77gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5507,Leo Weber,leo.weber77@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5508,Jonah Romano,jonah.romano77 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5509,Elena Silva,elena.silva77gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5510,Marco Conti,marco.conti77@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5511,Isla Weber,isla.weber77 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5512,Jonas Silva,jonas.silva77gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5513,Ava Romano,ava.romano77@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5514,Daniel Novak,daniel.novak77gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5515,Harper Petrov,harper.petrov77 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5516,Aisha Silva,aisha.silva77gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5517,Leo Conti,leo.conti77@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5518,Jonah Weber,jonah.weber77 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5519,Elena Romano,elena.romano77gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5520,Marco Silva,marco.silva77@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5521,Isla Novak,isla.novak5521@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5522,Jonas Petrov,jonas.petrov5522 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5523,Ava Conti,ava.conti5523gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5524,Daniel Weber,daniel.weber5524@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5525,Harper Silva,harper.silva5525 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5526,Aisha Romano,aisha.romano5526gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5527,Leo Keller,leo.keller5527@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5528,Jonah Novak,jonah.novak5528 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5529,Elena Weber,elena.weber5529gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5530,Marco Silva,marco.silva5530@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5531,Isla Conti,isla.conti5531 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5532,Jonas Weber,jonas.weber5532gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5533,Ava Silva,ava.silva5533@@mail.com,2024.05.26,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Completed,TRUE,unknown,FALSE
5534,Daniel Conti,daniel.conti5534gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Completed,N,22,TRUE
5535,Harper Novak,harper.novak5535 @mail.com,2024.05.29,Cap,Clothing,£45,2,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5536,Aisha Weber,aisha.weber5536gmail.com,2024.06.04,Hoodie,Footwear,29.99,3,uk,Email,Google Pay,Completed,N,22,TRUE
5537,Leo Romano,leo.romano5537@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5538,Jonah Silva,jonah.silva5538 @mail.com,2024.06.03,Trainers,Clothing,£29.99,0,uk,Instagram,Apple Pay,Pending,N,unknown,no
5539,Elena Conti,elena.conti5539gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5540,Marco Weber,marco.weber5540@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5541,Isla Silva,isla.silva5541 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5542,Jonas Conti,jonas.conti5542gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5543,Ava Novak,ava.novak5543@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5544,Daniel Weber,daniel.weber5544gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5545,Harper Silva,harper.silva5545 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5546,Aisha Conti,aisha.conti5546gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5547,Leo Weber,leo.weber5547@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5548,Jonah Romano,jonah.romano5548 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5549,Elena Silva,elena.silva5549gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5550,Marco Conti,marco.conti5550@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5551,Isla Weber,isla.weber5551 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5552,Jonas Silva,jonas.silva5552gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5553,Ava Romano,ava.romano5553@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5554,Daniel Novak,daniel.novak5554gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5555,Harper Petrov,harper.petrov5555 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5556,Aisha Silva,aisha.silva5556gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5557,Leo Conti,leo.conti5557@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5558,Jonah Weber,jonah.weber5558 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5559,Elena Romano,elena.romano5559gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
